FIPS,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,State_code
47045,Indiana,US,4/3/2020 22:46,36.05931946,-89.41542855,5,0,0,0,IN
8037,Indiana,US,4/3/2020 22:46,39.62754308,-106.6933637,314,4,0,0,IN
13099,Indiana,US,4/3/2020 22:46,31.32155345,-84.90255207,48,1,0,0,IN
22033,Indiana,US,4/3/2020 22:46,30.53842039,-91.09777565,389,13,0,0,IN
22035,Indiana,US,4/3/2020 22:46,32.73926954,-91.23425694,1,0,0,0,IN
22037,Indiana,US,4/3/2020 22:46,30.84425359,-91.04976723,19,0,0,0,IN
48133,Indiana,US,4/3/2020 22:46,32.32743996,-98.83243566,3,0,0,0,IN
26045,Indiana,US,4/3/2020 22:46,42.59599185,-84.83740035,47,2,0,0,IN
55035,Indiana,US,4/3/2020 22:46,44.726614,-91.28609183,16,0,0,0,IN
48135,Indiana,US,4/3/2020 22:46,31.86898877,-102.5429428,22,0,0,0,IN
35015,Indiana,US,4/3/2020 22:46,32.47167456,-104.3053527,4,1,0,0,IN
38027,Indiana,US,4/3/2020 22:46,47.71701474,-98.90432337,1,0,0,0,IN
37065,Indiana,US,4/3/2020 22:46,35.91230639,-77.59436892,4,0,0,0,IN
45037,Indiana,US,4/3/2020 22:46,33.77221995,-81.96231108,5,0,0,0,IN
21061,Indiana,US,4/3/2020 22:46,37.21218923,-86.23955613,2,0,0,0,IN
13103,Indiana,US,4/3/2020 22:46,32.36616021,-81.34280942,6,0,0,0,IN
17049,Indiana,US,4/3/2020 22:46,39.05935711,-88.58969584,1,0,0,0,IN
6017,Indiana,US,4/3/2020 22:46,38.77965956,-120.5233166,19,0,0,0,IN
8041,Indiana,US,4/3/2020 22:46,38.83240149,-104.5251411,340,16,0,0,IN
48141,Indiana,US,4/3/2020 22:46,31.76980765,-106.2363275,85,0,0,0,IN
8039,Indiana,US,4/3/2020 22:46,39.28656773,-104.1358721,5,0,0,0,IN
13105,Indiana,US,4/3/2020 22:46,34.11302332,-82.83936148,1,0,0,0,IN
18039,Indiana,US,4/3/2020 22:46,41.59761169,-85.85875695,29,3,0,0,IN
32007,Indiana,US,4/3/2020 22:46,41.14531606,-115.3577619,7,0,0,0,IN
48139,Indiana,US,4/3/2020 22:46,32.34894117,-96.79371841,27,1,0,0,IN
1051,Indiana,US,4/3/2020 22:46,32.59785413,-86.14415284,19,0,0,0,IN
16039,Indiana,US,4/3/2020 22:46,43.3507101,-115.4701578,9,0,0,0,IN
13107,Indiana,US,4/3/2020 22:46,32.59221302,-82.30239915,1,0,0,0,IN
49015,Indiana,US,4/3/2020 22:46,38.99617072,-110.7013958,1,0,0,0,IN
26047,Indiana,US,4/3/2020 22:46,45.52625509,-84.89083249,6,2,0,0,IN
51595,Indiana,US,4/3/2020 22:46,36.69455571,-77.53406129,1,0,0,0,IN
48143,Indiana,US,4/3/2020 22:46,32.23602653,-98.21773417,9,1,0,0,IN
36029,Indiana,US,4/3/2020 22:46,42.76249024,-78.73063652,734,19,0,0,IN
39043,Indiana,US,4/3/2020 22:46,41.36796058,-82.62904521,6,1,0,0,IN
42049,Indiana,US,4/3/2020 22:46,41.99253829,-80.03301954,17,0,0,0,IN
1053,Indiana,US,4/3/2020 22:46,31.1256789,-87.15918694,2,0,0,0,IN
12033,Indiana,US,4/3/2020 22:46,30.67652764,-87.37284571,113,0,0,0,IN
25009,Indiana,US,4/3/2020 22:46,42.6687626,-70.94687179,1238,23,0,0,IN
34013,Indiana,US,4/3/2020 22:46,40.78681335,-74.24657979,3067,118,0,0,IN
36031,Indiana,US,4/3/2020 22:46,44.11630765,-73.77297842,7,0,0,0,IN
1055,Indiana,US,4/3/2020 22:46,34.04567266,-86.04051873,19,2,0,0,IN
22039,Indiana,US,4/3/2020 22:46,30.72985248,-92.39915924,18,0,0,0,IN
2090,Indiana,US,4/3/2020 22:46,64.80726247,-146.5692662,42,0,0,0,IN
51059,Indiana,US,4/3/2020 22:46,38.83677558,-77.27565836,372,2,0,0,IN
9001,Indiana,US,4/3/2020 22:46,41.26809896,-73.3881171,2716,75,0,0,IN
39045,Indiana,US,4/3/2020 22:46,39.75107189,-82.63088163,32,0,0,0,IN
45039,Indiana,US,4/3/2020 22:46,34.39287073,-81.1195624,8,0,0,0,IN
46047,Indiana,US,4/3/2020 22:46,43.23929297,-103.5275691,1,0,0,0,IN
48145,Indiana,US,4/3/2020 22:46,31.25350609,-96.93630086,1,0,0,0,IN
13111,Indiana,US,4/3/2020 22:46,34.86430205,-84.316964,8,0,0,0,IN
48147,Indiana,US,4/3/2020 22:46,33.59564294,-96.10751083,2,0,0,0,IN
27043,Indiana,US,4/3/2020 22:46,43.67381499,-93.94787458,3,0,0,0,IN
46049,Indiana,US,4/3/2020 22:46,45.07082625,-99.14535601,1,0,0,0,IN
5045,Indiana,US,4/3/2020 22:46,35.14719007,-92.33717519,40,1,0,0,IN
51061,Indiana,US,4/3/2020 22:46,38.73564842,-77.80647472,9,0,0,0,IN
1057,Indiana,US,4/3/2020 22:46,33.72076938,-87.73886638,1,0,0,0,IN
13113,Indiana,US,4/3/2020 22:46,33.41357794,-84.49089434,58,4,0,0,IN
17051,Indiana,US,4/3/2020 22:46,39.00072038,-89.02452658,2,0,0,0,IN
18041,Indiana,US,4/3/2020 22:46,39.63684962,-85.17797541,13,3,0,0,IN
19065,Indiana,US,4/3/2020 22:46,42.86271799,-91.8441231,3,0,0,0,IN
21067,Indiana,US,4/3/2020 22:46,38.0368225,-84.45576892,116,6,0,0,IN
39047,Indiana,US,4/3/2020 22:46,39.56021306,-83.4562016,1,0,0,0,IN
42051,Indiana,US,4/3/2020 22:46,39.92041012,-79.64291195,20,1,0,0,IN
47047,Indiana,US,4/3/2020 22:46,35.19615831,-89.41399032,17,0,0,0,IN
30029,Inner Mongolia,US,4/3/2020 22:46,48.29575866,-114.0520569,18,0,0,0,
45041,Iowa,US,4/3/2020 22:46,34.02361754,-79.70189312,29,5,0,0,
13115,Iowa,US,4/3/2020 22:46,34.26268279,-85.21577392,77,2,0,0,
18043,Iowa,US,4/3/2020 22:46,38.32117957,-85.90385377,37,0,0,0,
51065,Iowa,US,4/3/2020 22:46,37.84157909,-78.27715475,5,0,0,0,
55039,Iowa,US,4/3/2020 22:46,43.75354908,-88.48885325,30,2,0,0,
17053,Iowa,US,4/3/2020 22:46,40.59706922,-88.22350769,1,0,0,0,
20057,Iowa,US,4/3/2020 22:46,37.69200114,-99.88825298,1,0,0,0,
42053,Iowa,US,4/3/2020 22:46,41.51095103,-79.23229292,1,0,0,0,
28035,Iowa,US,4/3/2020 22:46,31.18961454,-89.25832496,30,0,0,0,
13117,Iowa,US,4/3/2020 22:46,34.22604035,-84.1231513,60,1,0,0,
37067,Iowa,US,4/3/2020 22:46,36.12859861,-80.25459052,80,1,0,0,
48157,Iowa,US,4/3/2020 22:46,29.52704478,-95.77219463,221,2,0,0,
38031,Iowa,US,4/3/2020 22:46,47.4571084,-98.88279923,1,0,0,0,
18045,Iowa,US,4/3/2020 22:46,40.12361933,-87.24217689,2,1,0,0,
1059,Iowa,US,4/3/2020 22:46,34.44235334,-87.84289505,5,0,0,0,
12037,Iowa,US,4/3/2020 22:46,29.83791238,-84.82731662,1,0,0,0,
13119,Iowa,US,4/3/2020 22:46,34.37525597,-83.23159927,5,0,0,0,
17055,Iowa,US,4/3/2020 22:46,37.99189086,-88.92567818,1,0,0,0,
18047,Iowa,US,4/3/2020 22:46,39.4142482,-85.06062647,48,6,0,0,
20059,Iowa,US,4/3/2020 22:46,38.56443815,-95.28644341,9,0,0,0,
21073,Iowa,US,4/3/2020 22:46,38.2379395,-84.87962551,6,0,0,0,
22041,Iowa,US,4/3/2020 22:46,32.13675181,-91.67589857,10,0,0,0,
23007,Iowa,US,4/3/2020 22:46,44.97330019,-70.44381045,4,0,0,0,
25011,Iowa,US,4/3/2020 22:46,42.58119713,-72.58602547,89,11,0,0,
28037,Iowa,US,4/3/2020 22:46,31.47786634,-90.89672989,3,0,0,0,
29071,Iowa,US,4/3/2020 22:46,38.41127108,-91.07522826,19,0,0,0,
36033,Iowa,US,4/3/2020 22:46,44.59040891,-74.29926032,10,0,0,0,
37069,Iowa,US,4/3/2020 22:46,36.081519,-78.28708884,13,0,0,0,
39049,Iowa,US,4/3/2020 22:46,39.96995815,-83.01115755,503,5,0,0,
42055,Iowa,US,4/3/2020 22:46,39.92956518,-77.72157791,26,0,0,0,
47051,Iowa,US,4/3/2020 22:46,35.15634626,-86.09201039,12,1,0,0,
48159,Iowa,US,4/3/2020 22:46,33.17653242,-95.21917243,1,0,0,0,
50011,Iowa,US,4/3/2020 22:46,44.85627605,-72.91249563,21,0,0,0,
51067,Iowa,US,4/3/2020 22:46,36.99536167,-79.88023649,9,0,0,0,
53021,Iowa,US,4/3/2020 22:46,46.53351425,-118.9018212,45,1,0,0,
51620,Iowa,US,4/3/2020 22:46,36.6831435,-76.93859681,3,0,0,0,
24021,Iowa,US,4/3/2020 22:46,39.47296601,-77.39999394,54,3,0,0,
51069,Iowa,US,4/3/2020 22:46,39.20172582,-78.25974949,20,0,0,0,
51630,Iowa,US,4/3/2020 22:46,38.2977863,-77.4922454,4,0,0,0,
27047,Iowa,US,4/3/2020 22:46,43.67385583,-93.34884422,7,0,0,0,
8043,Iowa,US,4/3/2020 22:46,38.47362326,-105.4399667,2,0,0,0,
16043,Iowa,US,4/3/2020 22:46,44.22800938,-111.4809943,1,0,0,0,
56013,Iowa,US,4/3/2020 22:46,43.04183996,-108.6296893,27,0,0,0,
6019,Iowa,US,4/3/2020 22:46,36.75733899,-119.6466953,94,0,0,0,
13121,Iowa,US,4/3/2020 22:46,33.79216944,-84.46319413,882,23,0,0,
18049,Iowa,US,4/3/2020 22:46,41.0469907,-86.26252745,1,0,0,0,
36035,Iowa,US,4/3/2020 22:46,43.11363907,-74.41798804,6,0,0,0,
39051,Iowa,US,4/3/2020 22:46,41.60213491,-84.12571393,4,0,0,0,
12039,Iowa,US,4/3/2020 22:46,30.57796289,-84.61915825,3,0,0,0,
31067,Iowa,US,4/3/2020 22:46,40.26186809,-96.68946704,2,1,0,0,
48165,Iowa,US,4/3/2020 22:46,32.74055318,-102.6353295,1,0,0,0,
51640,Iowa,US,4/3/2020 22:46,36.66601852,-80.91703124,1,0,0,0,
30031,Iowa,US,4/3/2020 22:46,45.54486106,-111.1692571,93,0,0,0,
39053,Iowa,US,4/3/2020 22:46,38.82708533,-82.31647569,4,1,0,0,
48167,Iowa,US,4/3/2020 22:46,29.40167322,-94.90469073,130,0,0,0,
8045,Iowa,US,4/3/2020 22:46,39.59921777,-107.902708,43,1,0,0,
40047,Iowa,US,4/3/2020 22:46,36.3791334,-97.78265517,5,0,0,0,
49017,Iowa,US,4/3/2020 22:46,37.85447192,-111.4418764,1,0,0,0,
5051,Iowa,US,4/3/2020 22:46,34.57692074,-93.14921604,37,0,0,0,
24023,Iowa,US,4/3/2020 22:46,39.52786077,-79.27355126,3,0,0,0,
40049,Iowa,US,4/3/2020 22:46,34.70418038,-97.30811132,8,0,0,0,
29073,Iowa,US,4/3/2020 22:46,38.43947277,-91.50847147,1,0,0,0,
37071,Iowa,US,4/3/2020 22:46,35.29373559,-81.17477045,39,1,0,0,
37073,Iowa,US,4/3/2020 22:46,36.44667547,-76.69749701,1,0,0,0,
39055,Iowa,US,4/3/2020 22:46,41.49952319,-81.17935342,41,0,0,0,
16045,Iowa,US,4/3/2020 22:46,44.06482372,-116.398376,6,0,0,0,
26049,Isle of Man,US,4/3/2020 22:46,43.02244215,-83.70589709,422,11,0,0,
36037,Jiangsu,US,4/3/2020 22:46,43.0022601,-78.19135193,17,1,0,0,
28039,Jiangxi,US,4/3/2020 22:46,30.86259065,-88.64436789,4,0,0,0,
45043,Jilin,US,4/3/2020 22:46,33.43443342,-79.33202141,16,0,0,0,
18051,Kansas,US,4/3/2020 22:46,38.30393723,-87.58054938,4,0,0,0,KS
47053,Kansas,US,4/3/2020 22:46,35.99438059,-88.93358327,7,0,0,0,KS
4007,Kansas,US,4/3/2020 22:46,33.80190085,-110.8132779,2,0,0,0,KS
47055,Kansas,US,4/3/2020 22:46,35.20222469,-87.03992678,3,0,0,0,KS
48171,Kansas,US,4/3/2020 22:46,30.31824095,-98.94676915,1,0,0,0,KS
13123,Kansas,US,4/3/2020 22:46,34.69316688,-84.45802506,1,0,0,0,KS
30035,Kansas,US,4/3/2020 22:46,48.70513576,-112.9934235,1,0,0,0,KS
12043,Kansas,US,4/3/2020 22:46,26.95635849,-81.18996211,3,1,0,0,KS
26051,Kansas,US,4/3/2020 22:46,43.98901072,-84.38774817,2,0,0,0,KS
6021,Kansas,US,4/3/2020 22:46,39.59875897,-122.3938452,2,0,0,0,KS
34015,Kansas,US,4/3/2020 22:46,39.71581067,-75.13995546,183,3,0,0,KS
51073,Kansas,US,4/3/2020 22:46,37.40809042,-76.53524337,8,0,0,0,KS
13127,Kansas,US,4/3/2020 22:46,31.23279254,-81.53811412,23,0,0,0,KS
26053,Kansas,US,4/3/2020 22:46,46.40862701,-89.69377193,3,1,0,0,KS
48175,Kansas,US,4/3/2020 22:46,28.65696592,-97.42760647,1,0,0,0,KS
48177,Kansas,US,4/3/2020 22:46,29.45634206,-97.49424032,1,0,0,0,KS
51075,Kansas,US,4/3/2020 22:46,37.71714806,-77.90381514,8,0,0,0,KS
27049,Kansas,US,4/3/2020 22:46,44.40849741,-92.7234195,5,0,0,0,KS
16047,Kansas,US,4/3/2020 22:46,42.96927962,-114.8108306,1,0,0,0,KS
13129,Kansas,US,4/3/2020 22:46,34.50487351,-84.87296253,21,2,0,0,KS
56015,Kansas,US,4/3/2020 22:46,42.08798185,-104.3534743,2,0,0,0,KS
31073,Kansas,US,4/3/2020 22:46,40.51481965,-99.83020279,1,0,0,0,KS
20063,Kansas,US,4/3/2020 22:46,38.91588178,-100.4829321,1,0,0,0,KS
13131,Kansas,US,4/3/2020 22:46,30.87454847,-84.23418364,3,0,0,0,KS
40051,Kansas,US,4/3/2020 22:46,35.0167709,-97.88339847,5,0,0,0,KS
33009,Kansas,US,4/3/2020 22:46,43.93779815,-71.82057197,38,0,0,0,KS
4009,Kansas,US,4/3/2020 22:46,32.93166885,-109.8882178,2,0,0,0,KS
47057,Kansas,US,4/3/2020 22:46,36.27469206,-83.51254721,3,0,0,0,KS
8049,Kansas,US,4/3/2020 22:46,40.10603347,-106.1178042,4,0,0,0,KS
49019,Kansas,US,4/3/2020 22:46,38.98103848,-109.5704487,1,0,0,0,KS
38035,Kansas,US,4/3/2020 22:46,47.92093639,-97.45450447,6,0,0,0,KS
26055,Kansas,US,4/3/2020 22:46,44.69565625,-85.55585247,11,2,0,0,KS
5053,Kansas,US,4/3/2020 22:46,34.29017991,-92.42320562,3,0,0,0,KS
18053,Kansas,US,4/3/2020 22:46,40.51587228,-85.65468702,12,0,0,0,KS
21081,Kansas,US,4/3/2020 22:46,38.64962758,-84.62415957,1,1,0,0,KS
22043,Kansas,US,4/3/2020 22:46,31.59882456,-92.56124347,5,0,0,0,KS
35017,Kansas,US,4/3/2020 22:46,32.73911281,-108.3827845,1,0,0,0,KS
38037,Kansas,US,4/3/2020 22:46,46.35821257,-101.6390013,1,0,0,0,KS
40053,Kansas,US,4/3/2020 22:46,36.796297,-97.78638765,1,0,0,0,KS
41023,Kansas,US,4/3/2020 22:46,44.49024544,-119.0068631,1,0,0,0,KS
53025,Kansas,US,4/3/2020 22:46,47.20753737,-119.4500749,75,0,0,0,KS
55043,Kansas,US,4/3/2020 22:46,42.8671731,-90.7063218,2,0,0,0,KS
37077,Kansas,US,4/3/2020 22:46,36.30337451,-78.65184241,22,0,0,0,KS
26057,Kansas,US,4/3/2020 22:46,43.29265605,-84.60505416,5,0,0,0,KS
48179,Kansas,US,4/3/2020 22:46,35.40081878,-100.8129222,2,0,0,0,KS
53027,Kansas,US,4/3/2020 22:46,47.14003705,-123.7820567,2,0,0,0,KS
21085,Kentucky,US,4/3/2020 22:46,37.46231118,-86.34248968,2,0,0,0,
48181,Kentucky,US,4/3/2020 22:46,33.62744998,-96.67753461,12,0,0,0,
55045,Kentucky,US,4/3/2020 22:46,42.6794956,-89.60243287,8,0,0,0,
54025,Kentucky,US,4/3/2020 22:46,37.9463652,-80.45335881,3,0,0,0,
1063,Kentucky,US,4/3/2020 22:46,32.85504247,-87.95684022,5,0,0,0,
5055,Kentucky,US,4/3/2020 22:46,36.1173546,-90.55832668,1,0,0,0,
13133,Kentucky,US,4/3/2020 22:46,33.5769205,-83.17139104,9,0,0,0,
18055,Kentucky,US,4/3/2020 22:46,39.03630547,-86.96223202,9,0,0,0,
29077,Kentucky,US,4/3/2020 22:46,37.2575872,-93.34230916,54,6,0,0,
36039,Kentucky,US,4/3/2020 22:46,42.275797,-74.12384884,23,0,0,0,
37079,Kentucky,US,4/3/2020 22:46,35.48544173,-77.67578087,5,0,0,0,
39057,Kentucky,US,4/3/2020 22:46,39.69116283,-83.89032084,9,1,0,0,
42059,Kentucky,US,4/3/2020 22:46,39.85746531,-80.22357106,11,0,0,0,
47059,Kentucky,US,4/3/2020 22:46,36.17470125,-82.84691273,16,1,0,0,
51079,Kentucky,US,4/3/2020 22:46,38.29545894,-78.46525378,1,0,0,0,
4011,Kentucky,US,4/3/2020 22:46,33.21498827,-109.2405279,1,0,0,0,
51081,Kentucky,US,4/3/2020 22:46,36.67878901,-77.56351439,4,0,0,0,
45045,Kentucky,US,4/3/2020 22:46,34.89502264,-82.37295012,174,2,0,0,
45047,Kentucky,US,4/3/2020 22:46,34.15272415,-82.12715789,9,0,0,0,
40055,Kentucky,US,4/3/2020 22:46,34.93535801,-99.5605612,5,1,0,0,
48183,Kentucky,US,4/3/2020 22:46,32.47940482,-94.81591935,13,0,0,0,
28043,Kentucky,US,4/3/2020 22:46,33.77036166,-89.80245083,4,0,0,0,
48185,Kentucky,US,4/3/2020 22:46,30.54579585,-95.98902499,3,0,0,0,
17063,Kentucky,US,4/3/2020 22:46,41.28569601,-88.41905692,7,0,0,0,
47061,Kentucky,US,4/3/2020 22:46,35.38433717,-85.72142731,11,0,0,0,
48187,Kentucky,US,4/3/2020 22:46,29.58165339,-97.94786822,23,0,0,0,
39059,Kentucky,US,4/3/2020 22:46,40.05026529,-81.49248905,1,0,0,0,
37081,Kentucky,US,4/3/2020 22:46,36.07959451,-79.78824948,88,4,0,0,
12045,Kentucky,US,4/3/2020 22:46,29.93543004,-85.2427099,1,0,0,0,
8051,Kentucky,US,4/3/2020 22:46,38.66611652,-107.0320729,86,1,0,0,
19077,Kentucky,US,4/3/2020 22:46,41.68378965,-94.50111014,1,0,0,0,
13135,Kentucky,US,4/3/2020 22:46,33.96044201,-84.02137802,329,8,0,0,
13137,Kentucky,US,4/3/2020 22:46,34.63331566,-83.53094677,2,0,0,0,
1065,Kentucky,US,4/3/2020 22:46,32.76039258,-87.63284988,3,0,0,0,
48189,Kentucky,US,4/3/2020 22:46,34.07044901,-101.8268114,6,0,0,0,
37083,Kentucky,US,4/3/2020 22:46,36.25669272,-77.6556109,7,0,0,0,
51083,Kentucky,US,4/3/2020 22:46,36.76654925,-78.93512622,1,0,0,0,
13139,Kentucky,US,4/3/2020 22:46,34.32207823,-83.81896936,79,0,0,0,
31079,Kentucky,US,4/3/2020 22:46,40.87257079,-98.50218293,26,1,0,0,
47063,Kentucky,US,4/3/2020 22:46,36.21990035,-83.26586179,3,0,0,0,
18057,Kentucky,US,4/3/2020 22:46,40.07306535,-86.05244729,220,4,0,0,
31081,Kentucky,US,4/3/2020 22:46,40.87349452,-98.02099117,3,0,0,0,
36041,Kentucky,US,4/3/2020 22:46,43.66146647,-74.49721957,2,0,0,0,
39061,Kentucky,US,4/3/2020 22:46,39.19673558,-84.54502924,203,2,0,0,
47065,Kentucky,US,4/3/2020 22:46,35.17670231,-85.16652245,67,5,0,0,
46057,Kentucky,US,4/3/2020 22:46,44.67385954,-97.18829593,1,0,0,0,
25013,Kentucky,US,4/3/2020 22:46,42.13440424,-72.63235561,661,27,0,0,
25015,Kentucky,US,4/3/2020 22:46,42.33997957,-72.65898478,114,3,0,0,
45049,Kentucky,US,4/3/2020 22:46,32.77419582,-81.13845571,1,0,0,0,
51650,Kentucky,US,4/3/2020 22:46,37.03513786,-76.35879121,29,1,0,0,
18059,Kentucky,US,4/3/2020 22:46,39.82304555,-85.77566351,41,2,0,0,
19081,Kentucky,US,4/3/2020 22:46,43.08178477,-93.73454884,3,0,0,0,
21091,Kentucky,US,4/3/2020 22:46,37.83766422,-86.78280584,1,0,0,0,
23009,Kentucky,US,4/3/2020 22:46,44.59816444,-68.38401854,2,0,0,0,
28045,Kentucky,US,4/3/2020 22:46,30.41830223,-89.48851033,28,1,0,0,
39063,Kentucky,US,4/3/2020 22:46,41.00250487,-83.66838948,9,0,0,0,
54029,Kentucky,US,4/3/2020 22:46,40.51943859,-80.57461608,5,0,0,0,
51085,Kentucky,US,4/3/2020 22:46,37.7583355,-77.49464673,12,0,0,0,
13143,Kentucky,US,4/3/2020 22:46,33.79602175,-85.21005667,7,0,0,0,
12049,Kentucky,US,4/3/2020 22:46,27.49293939,-81.80956574,1,0,0,0,
47069,Kentucky,US,4/3/2020 22:46,35.20772017,-88.99161161,5,0,0,0,
19083,Kentucky,US,4/3/2020 22:46,42.38353877,-93.23654611,1,0,0,0,
21093,Kentucky,US,4/3/2020 22:46,37.6976111,-85.96319251,6,0,0,0,
39065,Kentucky,US,4/3/2020 22:46,40.66015414,-83.65929931,1,0,0,0,
47071,Kentucky,US,4/3/2020 22:46,35.19732531,-88.18593755,2,0,0,0,
48199,Kentucky,US,4/3/2020 22:46,30.33364686,-94.38931817,15,1,0,0,
54031,Kentucky,US,4/3/2020 22:46,39.00683177,-78.85855301,2,0,0,0,
24025,Kentucky,US,4/3/2020 22:46,39.55010644,-76.3077594,41,0,0,0,
37085,Liaoning,US,4/3/2020 22:46,35.36731853,-78.87243571,19,1,0,0,
13145,Louisiana,US,4/3/2020 22:46,32.73709786,-84.90538572,7,0,0,0,LA
48201,Louisiana,US,4/3/2020 22:46,29.86,-95.39,1106,13,0,0,LA
18061,Louisiana,US,4/3/2020 22:46,38.19467379,-86.10948271,23,1,0,0,LA
19085,Louisiana,US,4/3/2020 22:46,41.68330137,-95.81558439,10,0,0,0,LA
21097,Louisiana,US,4/3/2020 22:46,38.44188174,-84.32869741,11,0,0,0,LA
28047,Louisiana,US,4/3/2020 22:46,30.51359752,-89.12467576,69,1,0,0,LA
29081,Louisiana,US,4/3/2020 22:46,40.35570088,-93.99222144,2,0,0,0,LA
48203,Louisiana,US,4/3/2020 22:46,32.54935988,-94.36934071,5,1,0,0,LA
54033,Louisiana,US,4/3/2020 22:46,39.2853852,-80.37919577,17,0,0,0,LA
51660,Louisiana,US,4/3/2020 22:46,38.43542574,-78.87536254,22,0,0,0,LA
13147,Louisiana,US,4/3/2020 22:46,34.34626973,-82.96567682,3,0,0,0,LA
9003,Louisiana,US,4/3/2020 22:46,41.80283011,-72.73103891,679,18,0,0,LA
20079,Louisiana,US,4/3/2020 22:46,38.04293782,-97.42747573,2,0,0,0,LA
15001,Louisiana,US,4/3/2020 22:46,19.60121157,-155.5210167,20,0,0,0,LA
47073,Louisiana,US,4/3/2020 22:46,36.44355426,-82.94885298,8,1,0,0,LA
48209,Louisiana,US,4/3/2020 22:46,30.05669873,-98.02944344,47,0,0,0,LA
37087,Louisiana,US,4/3/2020 22:46,35.55269063,-82.98196486,2,0,0,0,LA
47075,Louisiana,US,4/3/2020 22:46,35.58332824,-89.28536625,2,0,0,0,LA
13149,Louisiana,US,4/3/2020 22:46,33.29686567,-85.12886832,2,1,0,0,LA
48211,Louisiana,US,4/3/2020 22:46,35.83764858,-100.2703577,1,0,0,0,LA
5057,Louisiana,US,4/3/2020 22:46,33.73325583,-93.66935133,1,0,0,0,LA
21101,Louisiana,US,4/3/2020 22:46,37.79344553,-87.57392021,5,0,0,0,LA
37089,Louisiana,US,4/3/2020 22:46,35.33788927,-82.4766782,22,1,0,0,LA
48213,Louisiana,US,4/3/2020 22:46,32.21128872,-95.85846587,1,0,0,0,LA
18063,Louisiana,US,4/3/2020 22:46,39.76719009,-86.51037283,138,1,0,0,LA
12051,Louisiana,US,4/3/2020 22:46,26.55386945,-81.16469006,5,0,0,0,LA
27053,Louisiana,US,4/3/2020 22:46,45.00761521,-93.47694895,242,6,0,0,LA
51087,Louisiana,US,4/3/2020 22:46,37.53460572,-77.39326555,112,2,0,0,LA
1067,Louisiana,US,4/3/2020 22:46,31.51148016,-85.24267944,2,0,0,0,LA
13151,Louisiana,US,4/3/2020 22:46,33.4533428,-84.1481466,125,3,0,0,LA
17073,Louisiana,US,4/3/2020 22:46,41.3533994,-90.13296166,7,0,0,0,LA
18065,Louisiana,US,4/3/2020 22:46,39.93029017,-85.39625719,7,0,0,0,LA
19087,Louisiana,US,4/3/2020 22:46,40.98767962,-91.54436349,6,0,0,0,LA
29083,Louisiana,US,4/3/2020 22:46,38.38482826,-93.79293734,1,1,0,0,LA
47079,Louisiana,US,4/3/2020 22:46,36.33160906,-88.30121797,4,0,0,0,LA
51089,Louisiana,US,4/3/2020 22:46,36.68542395,-79.87634026,3,0,0,0,LA
36043,Louisiana,US,4/3/2020 22:46,43.42034246,-74.96145307,14,2,0,0,LA
12053,Louisiana,US,4/3/2020 22:46,28.55364461,-82.42700204,38,0,0,0,LA
37091,Louisiana,US,4/3/2020 22:46,36.3607755,-76.98104134,4,0,0,0,LA
47081,Louisiana,US,4/3/2020 22:46,35.80609681,-87.47643507,1,0,0,0,LA
48215,Louisiana,US,4/3/2020 22:46,26.39418217,-98.18299696,79,0,0,0,LA
39071,Louisiana,US,4/3/2020 22:46,39.1839264,-83.60331456,3,0,0,0,LA
12055,Louisiana,US,4/3/2020 22:46,27.34254618,-81.34071957,26,2,0,0,LA
30041,Louisiana,US,4/3/2020 22:46,48.62879827,-110.1129252,1,0,0,0,LA
48217,Louisiana,US,4/3/2020 22:46,31.99045053,-97.13423143,3,0,0,0,LA
12057,Louisiana,US,4/3/2020 22:46,27.9276559,-82.32013172,463,5,0,0,LA
33011,Louisiana,US,4/3/2020 22:46,42.91537785,-71.7200253,163,2,0,0,LA
26059,Louisiana,US,4/3/2020 22:46,41.88753639,-84.59312019,26,2,0,0,LA
28049,Louisiana,US,4/3/2020 22:46,32.2656285,-90.44435448,139,0,0,0,LA
8053,Louisiana,US,4/3/2020 22:46,37.82247444,-107.3004345,1,0,0,0,LA
48219,Louisiana,US,4/3/2020 22:46,33.60771256,-102.3431676,7,1,0,0,LA
37093,Louisiana,US,4/3/2020 22:46,35.01888303,-79.23651674,9,0,0,0,LA
12059,Louisiana,US,4/3/2020 22:46,30.86747479,-85.81319222,1,0,0,0,LA
28051,Louisiana,US,4/3/2020 22:46,33.12345854,-90.08923538,16,1,0,0,LA
39075,Louisiana,US,4/3/2020 22:46,40.56163713,-81.92635677,2,0,0,0,LA
15003,Louisiana,US,4/3/2020 22:46,21.45803166,-157.9712182,237,3,0,0,LA
48221,Louisiana,US,4/3/2020 22:46,32.42990927,-97.83242024,8,1,0,0,LA
41027,Louisiana,US,4/3/2020 22:46,45.51872811,-121.6552036,3,0,0,0,LA
51670,Louisiana,US,4/3/2020 22:46,37.29186313,-77.29754684,7,0,0,0,LA
21107,Louisiana,US,4/3/2020 22:46,37.30939025,-87.54670406,27,2,0,0,LA
48223,Louisiana,US,4/3/2020 22:46,33.14875072,-95.56351139,3,0,0,0,LA
45051,Louisiana,US,4/3/2020 22:46,33.9212828,-78.99555293,51,4,0,0,LA
5059,Macau,US,4/3/2020 22:46,34.31709259,-92.95396325,5,0,0,0,
